Unnamed: 0,Title,team,doi_pre,doi_pub,date_added_preprint,date_added_publication,source_preprint,source_publication,original,notes,Preprint in SF tracker,publication in SF tracker,apc_amount,apc_status,OpenAlex_ID,PersonOpenAlex_ID,PersonName,PersonOrcid,Role,Team,IsCorrespondingAuthor,ReferencedWorks,NumInternalReferences,CitedByCount,CitedByInternal,CleanedTeam,TeamsThatCited,ReferencedTeams,IntReferences,ReferencedIndividuals,CleanedTeams,SubFieldIdC5Rank,SubFieldId,DateCreated,PublicationDate
4502,Deep sequencing of proteotoxicity modifier genes uncovers a Presenilin-2/beta-amyloid-actin genetic risk module shared among alpha-synucleinopathies,Studer,10.1101/2024.03.03.583145,,2024-03-05 00:00:00,,other(shalini),NA_not_yet_published,1,PM sent to Shalini who forwarded to Sonya. Team mentioned at CRN meeting as well,1.0,,,,W4392449058,A5038328241,['Sumaiya Nazeen'],,Key Personnel,['Studer'],No,"['W2089522371', 'W2806938337', 'W4295753421', 'W2012635225', 'W2072878433', 'W2123849757', 'W2507718676', 'W4388994083', 'W1965778124', 'W2773058743', 'W2137300912', 'W2944126840', 'W2300507818', 'W2802062315', 'W3005252823', 'W2989595882', 'W2202268813', 'W2768216319', 'W2943353187', 'W3128153416', 'W4367316359', 'W2340656051', 'W2091063187', 'W3025090974', 'W1984028859', 'W2888557643', 'W2984841973', 'W1973166472', 'W3033726128', 'W2735511773', 'W1984766678', 'W2066915061', 'W2051629075', 'W2136303131', 'W2580902218', 'W2582852527', 'W1499601028', 'W4391776642', 'W3038648294', 'W2913803346', 'W2782297377', 'W2986932567', 'W3002728042', 'W4381715518', 'W4291582462', 'W2079259619', 'W2631195306', 'W2936990364', 'W1971102564', 'W4389725317', 'W4281832698', 'W2889418962', 'W3164582751', 'W3087433133', 'W4289261763', 'W3134873297', 'W4308645686', 'W4310773007', 'W3146657786', 'W2008234948', 'W2771082365', 'W4229054631', 'W3033214126', 'W2967789674', 'W3164329676', 'W3185299425', 'W4389463214', 'W2760026324', 'W2438963340', 'W1499973238', 'W3048853009', 'W1999525307', 'W2582181541', 'W3179015401', 'W2914043413', 'W2417483443', 'W2106578986', 'W2521967673', 'W2155496693', 'W46065738', 'W2020427316', 'W3004392981', 'W2070984858', 'W2190545194', 'W4387327142', 'W4387782515', 'W2969848035', 'W2252568502', 'W4391383718', 'W2911986456', 'W2114232807', 'W3005084688', 'W3129061869', 'W4403102904', 'W4401078278', 'W2064963539']",4,3,0,['Studer'],[],"['Kordower', 'Wood', 'Studer']","['W4388994083', 'W4367316359', 'W4281832698', 'W4401078278']","['Jeffrey Kordower', 'Mina Ryten', 'Vikram Khurana']","['Studer', 'Scherzer']",,,2025-10-10,2024-03-05
4541,Gut-Initiated Alpha Synuclein Fibrils Drive Parkinson’s Disease Phenotypes: Temporal Mapping of non-Motor Symptoms and REM Sleep Behavior Disorder,Kaplitt,10.1101/2024.04.22.590542,,2024-05-09 00:00:00,,other(slack),NA_not_yet_published,1,,1.0,,,,W4395660291,A5030544727,['Daniel Dautan'],0000-0003-1001-5727,Key Personnel,['Kaplitt'],Yes,"['W6608381280', 'W1572679174', 'W3174664487', 'W2101345641', 'W3118160052', 'W2018627242', 'W2590833747', 'W3015479037', 'W2954056418', 'W2923500540', 'W2078955175', 'W2117798519', 'W3006261429', 'W4389992959', 'W2968583737', 'W2974564969', 'W3125356116', 'W4251358880', 'W2195120335', 'W4313557805', 'W4387928799', 'W2884263697', 'W4200506926', 'W2783610750', 'W3124164547', 'W2894546886', 'W1527671059', 'W2207696950', 'W2106108170', 'W1972038286', 'W3146164047', 'W2808284620', 'W2790568799', 'W2848307331', 'W4379467886', 'W2107632774', 'W4309218457', 'W3102231089', 'W2539556954', 'W2621775373', 'W2762194337', 'W2073449985', 'W2056516296', 'W2991344020', 'W4403209086', 'W2571740089', 'W2980317911', 'W4220985882', 'W2805466047', 'W3169465550', 'W4200415424', 'W1992290626', 'W4223479829', 'W2046189898', 'W3190609919', 'W3211015345', 'W1999385317', 'W3047577965', 'W2996909605', 'W2806614570', 'W1854508876', 'W1991604513', 'W2909581763', 'W2051572005', 'W3021367628', 'W1973921337', 'W2053919734', 'W2057364502', 'W2556547650', 'W2048779384', 'W2955413884', 'W2163239461', 'W2408110716', 'W3153424147', 'W2397544274', 'W2995538686', 'W4360947368', 'W4211044101', 'W4307343662', 'W2905158156', 'W4385791170', 'W2139700140', 'W4287831851', 'W2953534538', 'W2398509129']",4,3,3,['Kaplitt'],['Schapira'],"['Gradinaru', 'Schapira', 'Surmeier']","['W3118160052', 'W4389992959', 'W4387928799', 'W4403209086']","['Álex Iranzo', 'Subhojit Roy', 'Anthony Schapira', 'D. Surmeier']",['Kaplitt'],,,2025-10-10,2024-04-26
4552,Combined detrimental effect of male sex and GBA1 variants on cognitive decline in Parkinson’s Disease,PPMI,10.1101/2024.04.02.24305191,,2024-05-31 00:00:00,,works,NA_not_yet_published,1,,1.0,,,,W4393852992,A5070024100,['Silvia Caminiti'],0000-0003-4568-1738,,[],No,"['W2753051298', 'W2139439113', 'W1672024307', 'W3094265036', 'W1545903791', 'W2732909359', 'W2953791151', 'W3118316907', 'W1988494453', 'W2898850833', 'W3043699812', 'W1591882542', 'W2140978740', 'W2064996887', 'W2145850223', 'W2146210116', 'W2165758561', 'W2156013560', 'W4241623891', 'W4233451690', 'W1990377579', 'W1987259395', 'W4318920488', 'W3203464896', 'W4293354860', 'W3008708218', 'W2030090069', 'W2787157191', 'W3015479037', 'W2791648607', 'W3016496454', 'W4210295999', 'W2804983394', 'W2117971276', 'W3110828966', 'W4361000419', 'W2790964050', 'W3096397619', 'W2889405907', 'W1914859108', 'W2618408467', 'W1871264924', 'W2042240757', 'W2523238466', 'W3157584621', 'W4380271733']",0,1,0,[],[],[],[],[],['Schapira'],,,2025-10-10,2024-04-03
4563,Insights into Ancestral Diversity in Parkinson’s Disease Risk: A Comparative Assessment of Polygenic Risk Scores,GP2,10.1101/2023.11.28.23299090,10.1038/s41531-025-00967-4,2024-05-31 00:00:00,2025-08-22 00:00:00,works,biorxiv linked,1,,1.0,,,,W4412008894,A5033552616,['Paula Awad'],0000-0002-8056-365X,,[],No,"['W2986932567', 'W3017227862', 'W3105175400', 'W4386087061', 'W3125233482', 'W4390345401', 'W3000974767', 'W3090507726', 'W2098399146', 'W3087304580', 'W4226256732', 'W4402802989', 'W4367833929', 'W4283071197', 'W4225152456', 'W4390021925', 'W4376959645', 'W2932671560', 'W4392200229', 'W3046594723', 'W4283687968', 'W4229035861', 'W4386136485', 'W4365459497', 'W2112455323', 'W2008560062', 'W4402582165', 'W4404557222', 'W2104549677', 'W4251246996', 'W1963799703', 'W3126160703', 'W2510973425', 'W2163104142', 'W2958615822', 'W3038648294', 'W2416967083', 'W1997338841', 'W2130668756', 'W2083390520', 'W4226263121']",7,1,0,[],[],[],"['W4386087061', 'W4390345401', 'W4225152456', 'W4365459497', 'W4402582165', 'W4404557222', 'W4226263121']","['Njideka Okubadejo', 'Ignácio Mata', 'Sara Bandrés‐Ciga', 'Claudio Soto', 'Dan Vitale', 'Mike Nalls']",[],0.9427181866577742,0.0,2025-10-10,2025-07-03
4563,Insights into Ancestral Diversity in Parkinson’s Disease Risk: A Comparative Assessment of Polygenic Risk Scores,GP2,10.1101/2023.11.28.23299090,10.1038/s41531-025-00967-4,2024-05-31 00:00:00,2025-08-22 00:00:00,works,biorxiv linked,1,,1.0,,,,W4412008894,A5033552616,['Paula Awad'],0000-0002-8056-365X,,[],No,"['W2986932567', 'W3017227862', 'W3105175400', 'W4386087061', 'W3125233482', 'W4390345401', 'W3000974767', 'W3090507726', 'W2098399146', 'W3087304580', 'W4226256732', 'W4402802989', 'W4367833929', 'W4283071197', 'W4225152456', 'W4390021925', 'W4376959645', 'W2932671560', 'W4392200229', 'W3046594723', 'W4283687968', 'W4229035861', 'W4386136485', 'W4365459497', 'W2112455323', 'W2008560062', 'W4402582165', 'W4404557222', 'W2104549677', 'W4251246996', 'W1963799703', 'W3126160703', 'W2510973425', 'W2163104142', 'W2958615822', 'W3038648294', 'W2416967083', 'W1997338841', 'W2130668756', 'W2083390520', 'W4226263121']",7,1,0,[],[],[],"['W4386087061', 'W4390345401', 'W4225152456', 'W4365459497', 'W4402582165', 'W4404557222', 'W4226263121']","['Njideka Okubadejo', 'Ignácio Mata', 'Sara Bandrés‐Ciga', 'Claudio Soto', 'Dan Vitale', 'Mike Nalls']",[],0.9427182815010234,0.0,2025-10-10,2025-07-03
4563,Insights into Ancestral Diversity in Parkinson’s Disease Risk: A Comparative Assessment of Polygenic Risk Scores,GP2,10.1101/2023.11.28.23299090,10.1038/s41531-025-00967-4,2024-05-31 00:00:00,2025-08-22 00:00:00,works,biorxiv linked,1,,1.0,,,,W4412008894,A5033552616,['Paula Awad'],0000-0002-8056-365X,,[],No,"['W2986932567', 'W3017227862', 'W3105175400', 'W4386087061', 'W3125233482', 'W4390345401', 'W3000974767', 'W3090507726', 'W2098399146', 'W3087304580', 'W4226256732', 'W4402802989', 'W4367833929', 'W4283071197', 'W4225152456', 'W4390021925', 'W4376959645', 'W2932671560', 'W4392200229', 'W3046594723', 'W4283687968', 'W4229035861', 'W4386136485', 'W4365459497', 'W2112455323', 'W2008560062', 'W4402582165', 'W4404557222', 'W2104549677', 'W4251246996', 'W1963799703', 'W3126160703', 'W2510973425', 'W2163104142', 'W2958615822', 'W3038648294', 'W2416967083', 'W1997338841', 'W2130668756', 'W2083390520', 'W4226263121']",7,1,0,[],[],[],"['W4386087061', 'W4390345401', 'W4225152456', 'W4365459497', 'W4402582165', 'W4404557222', 'W4226263121']","['Njideka Okubadejo', 'Ignácio Mata', 'Sara Bandrés‐Ciga', 'Claudio Soto', 'Dan Vitale', 'Mike Nalls']",[],0.9427185660307712,0.0,2025-10-10,2025-07-03
4591,Mitochondrial oxidant stress promotes α-synuclein aggregation and spreading in mice with mutated glucocerebrosidase,Schapira,10.1101/2024.06.13.598820,10.1038/s41531-024-00842-8,2024-06-28 00:00:00,2025-01-03 00:00:00,works,lens,1,,1.0,1,,,W4405269007,A5035922000,['Pietro Vitola'],0000-0001-7415-0739,Key Personnel,['Schapira'],No,"['W1989812344', 'W2028072328', 'W2170281382', 'W2165400844', 'W4290068950', 'W2133837852', 'W3048109718', 'W2137300912', 'W2768047886', 'W2947275333', 'W2031365272', 'W2087968969', 'W2589161214', 'W2779236324', 'W1767392319', 'W2997554592', 'W2752885251', 'W2782942514', 'W2888867513', 'W3080119533', 'W3199949775', 'W4223898311', 'W4311827735', 'W2102455235', 'W2207016061', 'W4311290051', 'W2954981577', 'W2025829713', 'W3088641381', 'W2329808372', 'W4319968113', 'W2046148946', 'W2951348834', 'W2073449985', 'W2044908785', 'W2142483035', 'W2085022353', 'W4389429458', 'W2057979657', 'W2890830942', 'W2079378641', 'W2277130721', 'W1531738304', 'W2163628807', 'W3200141367', 'W4293783041', 'W3111842185', 'W2197876761', 'W3081074810', 'W2884263697', 'W2124819757', 'W2061995199', 'W2025145394', 'W1630502818', 'W1973817566', 'W2085023145', 'W1963586806', 'W2117871276', 'W4362692584']",3,5,0,['Schapira'],[],"['Liddle', 'Schapira']","['W4389429458', 'W4293783041', 'W4362692584']","['Rodger Liddle', 'Donato Monte', 'Michela Deleidi']",['Schapira'],0.6450391075262796,0.0,2025-10-10,2024-12-11
4591,Mitochondrial oxidant stress promotes α-synuclein aggregation and spreading in mice with mutated glucocerebrosidase,Schapira,10.1101/2024.06.13.598820,10.1038/s41531-024-00842-8,2024-06-28 00:00:00,2025-01-03 00:00:00,works,lens,1,,1.0,1,,,W4405269007,A5035922000,['Pietro Vitola'],0000-0001-7415-0739,Key Personnel,['Schapira'],No,"['W1989812344', 'W2028072328', 'W2170281382', 'W2165400844', 'W4290068950', 'W2133837852', 'W3048109718', 'W2137300912', 'W2768047886', 'W2947275333', 'W2031365272', 'W2087968969', 'W2589161214', 'W2779236324', 'W1767392319', 'W2997554592', 'W2752885251', 'W2782942514', 'W2888867513', 'W3080119533', 'W3199949775', 'W4223898311', 'W4311827735', 'W2102455235', 'W2207016061', 'W4311290051', 'W2954981577', 'W2025829713', 'W3088641381', 'W2329808372', 'W4319968113', 'W2046148946', 'W2951348834', 'W2073449985', 'W2044908785', 'W2142483035', 'W2085022353', 'W4389429458', 'W2057979657', 'W2890830942', 'W2079378641', 'W2277130721', 'W1531738304', 'W2163628807', 'W3200141367', 'W4293783041', 'W3111842185', 'W2197876761', 'W3081074810', 'W2884263697', 'W2124819757', 'W2061995199', 'W2025145394', 'W1630502818', 'W1973817566', 'W2085023145', 'W1963586806', 'W2117871276', 'W4362692584']",3,5,0,['Schapira'],[],"['Liddle', 'Schapira']","['W4389429458', 'W4293783041', 'W4362692584']","['Rodger Liddle', 'Donato Monte', 'Michela Deleidi']",['Schapira'],0.6450391720367318,0.0,2025-10-10,2024-12-11
4591,Mitochondrial oxidant stress promotes α-synuclein aggregation and spreading in mice with mutated glucocerebrosidase,Schapira,10.1101/2024.06.13.598820,10.1038/s41531-024-00842-8,2024-06-28 00:00:00,2025-01-03 00:00:00,works,lens,1,,1.0,1,,,W4405269007,A5035922000,['Pietro Vitola'],0000-0001-7415-0739,Key Personnel,['Schapira'],No,"['W1989812344', 'W2028072328', 'W2170281382', 'W2165400844', 'W4290068950', 'W2133837852', 'W3048109718', 'W2137300912', 'W2768047886', 'W2947275333', 'W2031365272', 'W2087968969', 'W2589161214', 'W2779236324', 'W1767392319', 'W2997554592', 'W2752885251', 'W2782942514', 'W2888867513', 'W3080119533', 'W3199949775', 'W4223898311', 'W4311827735', 'W2102455235', 'W2207016061', 'W4311290051', 'W2954981577', 'W2025829713', 'W3088641381', 'W2329808372', 'W4319968113', 'W2046148946', 'W2951348834', 'W2073449985', 'W2044908785', 'W2142483035', 'W2085022353', 'W4389429458', 'W2057979657', 'W2890830942', 'W2079378641', 'W2277130721', 'W1531738304', 'W2163628807', 'W3200141367', 'W4293783041', 'W3111842185', 'W2197876761', 'W3081074810', 'W2884263697', 'W2124819757', 'W2061995199', 'W2025145394', 'W1630502818', 'W1973817566', 'W2085023145', 'W1963586806', 'W2117871276', 'W4362692584']",3,5,0,['Schapira'],[],"['Liddle', 'Schapira']","['W4389429458', 'W4293783041', 'W4362692584']","['Rodger Liddle', 'Donato Monte', 'Michela Deleidi']",['Schapira'],0.6450392365471839,0.0,2025-10-10,2024-12-11
4599,Genetically Encoded and Modular SubCellular Organelle Probes (GEM-SCOPe) reveal lysosomal and mitochondrial dysfunction driven by PRKN knockout,Vangheluwe,10.1101/2024.05.21.594886,,2024-07-18 00:00:00,,works,NA_not_yet_published,1,,1.0,,,,W4398160425,A5081282444,['Camille Goldman'],0000-0002-9089-7290,Key Personnel,['Vangheluwe'],No,"['W3179839425', 'W95035963', 'W3026274149', 'W2145954079', 'W1973750553', 'W1527671059', 'W2080902873', 'W4296159767', 'W2073189873', 'W2616981115', 'W4297262457', 'W1973921337', 'W3015095871', 'W2997890461', 'W4311068755', 'W3002669346', 'W2917272302', 'W2084312697', 'W4317930331', 'W3209424452', 'W2144830324', 'W1571164133', 'W2100398073', 'W2922503028', 'W4210969090', 'W2100811292', 'W2986932567', 'W2802685363', 'W4220817346', 'W3201290493', 'W3029936992', 'W2082425146', 'W3002172210', 'W3124872984', 'W2037174767', 'W1963522337', 'W1769569140', 'W1975554944', 'W2013165066', 'W2103638977', 'W1605675252', 'W2789984773', 'W2321630106', 'W2884041314', 'W2748278329', 'W3026383712', 'W4226194714', 'W2884261861', 'W3095313886', 'W2125577771', 'W2342398525', 'W2286486386', 'W2017470470', 'W1974593679', 'W2048647017', 'W2002353885', 'W3212811669', 'W2784673974', 'W2057201144', 'W2018320908', 'W1970254583', 'W2063276390', 'W2035799305', 'W1532965294', 'W1985039849', 'W2118598201', 'W3097129652', 'W3014559760', 'W1561899360', 'W2805823081', 'W1550693054', 'W2124420768', 'W2107554012', 'W2322556561', 'W2133253871', 'W2051534134', 'W2541267526', 'W2284559545', 'W3038017964', 'W2139636031', 'W2124140045', 'W3156692442', 'W2149090315', 'W2092626982', 'W2037871836', 'W4384343411', 'W2069271483', 'W2093440047', 'W2140647923', 'W2051157328', 'W1979486721', 'W2082535345', 'W2011339216', 'W2007684143', 'W4317436710', 'W2073246940', 'W3155668946', 'W1967301672', 'W2971120492', 'W3162818643', 'W3022538472', 'W4386448978', 'W2154853638', 'W4390691315', 'W2995604272', 'W2339584655', 'W3196897371', 'W2167279371', 'W4288059231', 'W4311763498']",1,0,0,['Vangheluwe'],[],[],['W4390691315'],['Tim Ahfeldt'],['Vangheluwe'],,,2024-05-22,2024-05-21
4606,DIO-SPOTlight Transgenic Mouse to Functionally Monitor Protein Synthesis Regulated by the Integrated Stress Response,Calakos,10.1101/2024.10.14.618312,,2024-10-25 00:00:00,,capture,NA_not_yet_published,1,,1.0,,,,W4403434138,A5084890983,['Matthew Oliver'],0000-0002-8474-4589,Key Personnel,['Calakos'],No,"['W2962087604', 'W4390374444', 'W2905106210', 'W4393353092', 'W1986737010', 'W2167820450', 'W4383956555', 'W2002378374', 'W2067924267', 'W1932680975', 'W2775215876', 'W3156554788', 'W2604356238', 'W3091064340', 'W1585087818', 'W4385516270', 'W3199336162', 'W4399795832', 'W2048551040', 'W2104135721', 'W2154419144', 'W2801346997', 'W2518959324', 'W2973123227', 'W1672219033', 'W2598489824', 'W1977899748', 'W2061323932', 'W2047347093', 'W2887287746', 'W2255242978', 'W2905394489', 'W2051303611', 'W1761323037', 'W3087141692', 'W1980438612', 'W1966503023', 'W2787351196', 'W2147260787']",2,0,0,['Calakos'],[],['Calakos'],"['W4393353092', 'W4399795832']","['Zachary Caffall', 'Nicole Calakos']",['Calakos'],,,2025-10-10,2024-10-15
4611,Cell-Type Resolved Protein Atlas of Brain Lysosomes Identifies SLC45A1-Associated Disease as a Lysosomal Disorder,Alessi,10.1101/2024.10.14.618295,,2024-10-25 00:00:00,,capture,NA_not_yet_published,1,,1.0,,,,W4403435602,A5003625877,['Ali Ghoochani'],0000-0002-5352-0072,Key Personnel,['Alessi'],No,"['W2991456852', 'W4388966580', 'W3093209072', 'W2906401896', 'W3213275336', 'W4213174091', 'W2766243612', 'W4392549332', 'W2046343047', 'W4401363901', 'W4211171279', 'W2929961692', 'W4296699785', 'W2607183000', 'W3214039603', 'W2486604077', 'W2005873273', 'W4392802477', 'W1977725864', 'W1982850249', 'W2152131288', 'W2153406260', 'W4285988352', 'W2038963685', 'W2613629789', 'W2115746733', 'W2885927965', 'W2898010909', 'W2766305607', 'W4221042077', 'W4400358610', 'W2720897370', 'W4297461078', 'W1905852585', 'W1900339045', 'W3124638407', 'W4394728367', 'W2793778731', 'W2252527437', 'W4292133556', 'W3001952391', 'W2994417971', 'W3209079142', 'W2048107111', 'W4321455538', 'W1914256835', 'W2908654150', 'W4401516469', 'W3024215139', 'W2111607026', 'W4285010222', 'W2760524820', 'W1977709885', 'W3167461271', 'W3014901194', 'W2167279371', 'W2124733101', 'W2003418092', 'W2967789674', 'W3010759077', 'W4391349898', 'W2105381419', 'W1831050183', 'W2006617902', 'W2146512944', 'W3201561305', 'W4309359865', 'W4309359818', 'W4309359889', 'W4309373864', 'W2919831311', 'W2022050193', 'W2171821916']",1,7,20,['Alessi'],"['Harper', 'Hurley']",['Alessi'],['W4394728367'],['Monther Abu-Remaileh'],['Alessi'],,,2025-10-10,2024-10-15
4623,Mitochondrial fission controls astrocyte morphogenesis and organization in the cortex,Calakos,10.1101/2024.10.22.619706,,2024-10-25 00:00:00,,capture,NA_not_yet_published,1,,1.0,,,,W4403692185,A5022002751,['Maria Salazar'],,,[],No,"['W4223933101', 'W2582695863', 'W2897300390', 'W1506045573', 'W3174877584', 'W2153456027', 'W2070081929', 'W2129567809', 'W1517186862', 'W4406141261', 'W1986281313', 'W2073095545', 'W4365147788', 'W1992257474', 'W2165302236', 'W2752703006', 'W2981461733', 'W2044171033', 'W2461913882', 'W2059770664', 'W2113755529', 'W2347194085', 'W2917063321', 'W1970302092', 'W1990171977', 'W1998432972', 'W3006919153', 'W4409539517', 'W2948064220', 'W2066687752', 'W2969472499', 'W2084835049', 'W4221097155', 'W2776267522', 'W2094162211', 'W2104495935', 'W4381615664', 'W2344114748', 'W4200565862', 'W4297009552', 'W3177636642', 'W2022908550', 'W4382601895', 'W1996241541', 'W2163018106', 'W1983832155', 'W2090711760', 'W2094240884', 'W2921594363', 'W2612545693', 'W2092635505', 'W2153883114', 'W4389832270', 'W3111215427', 'W2907315139', 'W1517261517', 'W1564001101', 'W3024812093', 'W3202429035', 'W2155643523', 'W2761107294', 'W2153762721', 'W2020175977', 'W2186763432', 'W2767960938', 'W2595697715', 'W3098524589', 'W2129110633', 'W4386725788', 'W2337169310', 'W2621558595', 'W2107257651', 'W2980248332', 'W2034809729', 'W3034533315', 'W1989026904', 'W3153009118', 'W4392031021', 'W2143688500', 'W2950980285', 'W1778352924', 'W3098243811', 'W2045085957', 'W3000615361', 'W2559768163', 'W2529733874', 'W2111642216']",0,4,0,[],[],[],[],[],['Calakos'],,,2025-10-10,2024-10-23
4631,α-Synuclein seeding activity and progression in sporadic and genetic forms of Parkinson’s disease in the Parkinson’s Progression Markers Initiative cohort,Chen,10.1101/2024.09.27.24311107,,2024-10-25 00:00:00,,works,NA_not_yet_published,1,,1.0,,,,W4402981098,A5022172958,['Jackson Schumacher'],0009-0000-4227-4710,Project Manager,['Chen'],No,"['W2889197740', 'W1527671059', 'W3011755495', 'W2044908785', 'W1969541118', 'W2073449985', 'W3212865892', 'W3209265564', 'W4391042194', 'W4406027040', 'W4391614296', 'W4391090353', 'W4391090585', 'W2134829539', 'W2072066672', 'W2783717931', 'W2516709650', 'W4365459497', 'W2898850833', 'W2982631232', 'W2140978740', 'W2165758561', 'W4250828706', 'W4317242213', 'W2975614862', 'W3158051887', 'W2178282635', 'W3115097416', 'W1992632425', 'W2280427474', 'W3155125559', 'W2795590254', 'W2559604477', 'W2890448347']",3,1,0,['Chen'],[],[],"['W3212865892', 'W4391090353', 'W4365459497']","['Un Kang', 'Kenneth Marek', 'Claudio Soto']",['Chen'],,,2024-10-01,2024-09-30
4642,Striatal lateral inhibition regulates action selection in a mouse model of levodopa-induced dyskinesia,Edwards,10.1101/2024.10.11.617939,,2024-10-25 00:00:00,,works,NA_not_yet_published,1,,1.0,,,,W4403361281,A5063333466,['Emily Twedell'],0000-0003-0355-2399,Key Personnel,['Edwards'],No,"['W1974183957', 'W2022764592', 'W2070801122', 'W2057029832', 'W2801746582', 'W2804636914', 'W2521836369', 'W2944074711', 'W4283723745', 'W2005269174', 'W2761617879', 'W2809220750', 'W3163199655', 'W2899704640', 'W1965586905', 'W2063632823', 'W1966385306', 'W2011857818', 'W2611047781', 'W1785117108', 'W2070339144', 'W2072365414', 'W2106700142', 'W2030281629', 'W2728092491', 'W2235667513', 'W2388891674', 'W2922876238', 'W2025783008', 'W2012870878', 'W2069463443', 'W1966443363', 'W2176383114', 'W2039376183', 'W2846803016', 'W4400735534', 'W2337142316', 'W1974794599', 'W1981564495', 'W2275148408', 'W2084179820', 'W1966403223', 'W2125356699', 'W1569781386', 'W4392200679', 'W2580371316', 'W1969591714', 'W2025058895', 'W4280525560', 'W1935412124', 'W2285870167', 'W4386485511', 'W2604969293', 'W1979892327', 'W1990080997', 'W261274410', 'W1756893006', 'W2048374239']",2,2,4,['Edwards'],['Edwards'],['Edwards'],"['W4400735534', 'W4392200679']",['Alexandra Nelson'],"['Edwards', 'Surmeier']",,,2025-10-10,2024-10-12
4648,Dopamine and cortical iPSC-derived neurons with different Parkinsonian mutations show variation in lysosomal and mitochondrial dysfunction: implications for protein deposition versus selective cell loss,Kirik,10.1101/2024.10.07.617117,,2024-10-25 00:00:00,,works,NA_not_yet_published,1,,1.0,,,,W4403329265,A5033917067,['Jessica Chedid'],0000-0001-7985-5148,Key Personnel,['Kirik'],No,"['W4211123396', 'W2059431752', 'W2621775373', 'W4389947036', 'W4289667121', 'W4289667141', 'W2972937106', 'W1539348188', 'W4393306848', 'W1992632425', 'W2896507320', 'W1811346881', 'W2984841973', 'W4394693024', 'W3021868314', 'W4394783506', 'W3018223285', 'W3012397274', 'W4382536336', 'W4310773007', 'W2885847501', 'W2515480771', 'W4387711107', 'W3042790734', 'W3139911415', 'W4380204562', 'W2896165283', 'W2951831260', 'W3048517366', 'W4366290764', 'W3038017964', 'W3202789603', 'W2149364340', 'W2018133355', 'W2518670444', 'W1965398181', 'W4393260003', 'W2032481706', 'W2044874167', 'W2063127941', 'W2766933124', 'W4392375298', 'W2054302986', 'W2093322139', 'W2912581779', 'W4220687637', 'W2606032846', 'W2130916594', 'W3162937448', 'W4293581901', 'W1985010554', 'W2063156659', 'W2201901179', 'W2261503230', 'W2965362584', 'W2102424187', 'W2003126320', 'W2146890924', 'W2033799616', 'W3199612887', 'W4298008945', 'W1977391806', 'W2128572055', 'W2253950023']",4,1,0,['Kirik'],[],"['Kirik', 'Lee', 'Wood']","['W4387711107', 'W4380204562', 'W4392375298', 'W4293581901']","['Dmitry Ovchinnikov', 'Carolyn Sue', 'Michael Henderson', 'Sonia Gandhi']","['Kirik', 'Edwards', 'Vila']",,,2025-10-10,2024-10-11
4668,LRRK2-mutant microglia trigger dopaminergic neurodegeneration when activated by neuromelanin,Vila,10.1101/2024.10.07.616997,,2024-10-25 00:00:00,,works,NA_not_yet_published,1,,1.0,,,,W4403233239,A5062860166,['Lucas Blasco-Agell'],0000-0002-4640-4823,,[],No,"['W4214833982', 'W2968035162', 'W3112487866', 'W2016654677', 'W2121516058', 'W2076888837', 'W2602156859', 'W2790187919', 'W2143811842', 'W2066106031', 'W2117667168', 'W3014129098', 'W3093442491', 'W1990017244', 'W2032870207', 'W2032587951', 'W2919982464', 'W4318592048', 'W4387125046', 'W2117690918', 'W4367301278', 'W2614953780', 'W2765280737', 'W2124836944', 'W2148575698', 'W2233667077', 'W17149418', 'W2139284698', 'W1990007881', 'W2525903933', 'W2044699444', 'W1980789245', 'W2122037893', 'W2956068311', 'W2101243397', 'W2724559439', 'W2095718867', 'W3047651704', 'W2911036111', 'W4378172517', 'W2809777794', 'W2572710398', 'W2583168382', 'W2616733389', 'W1979975559', 'W2556559666', 'W4223417071', 'W4403327069', 'W2613179652', 'W2999737340', 'W2890187093', 'W2546719204', 'W2205544783', 'W4389680142', 'W2558423871', 'W2883212301', 'W2165339984', 'W1980102257', 'W2316446249', 'W2964080587', 'W2154667605', 'W4387078027', 'W2146890924', 'W1986852869', 'W2130128490', 'W2734335552', 'W2087786585', 'W2076952677', 'W2623352127', 'W2037200077', 'W4319295097', 'W2787796889', 'W2560871830', 'W1977044733', 'W2593526069', 'W4385649180', 'W2883053634', 'W3096763885']",3,3,0,[],[],['Vila'],"['W4318592048', 'W4387125046', 'W4403327069']","['Miquel Vila', 'José Lanciego']",['Vila'],,,2024-10-09,2024-10-07
